en,file,file-name,gen,id,length,sp
Eurasian Blue Tit,https://xeno-canto.org/710551/download,XC710551-220322-184301chapimazul.mp3,Cyanistes,710551,0:17,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/708435/download,XC708435-220216-142700chapimazul.mp3,Cyanistes,708435,0:02,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/708189/download,XC708189-200116_1879_0745_Ervedal_Blue Tit_SNWA_02.mp3,Cyanistes,708189,0:35,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/708188/download,XC708188-200116_1879_0745_Ervedal_Blue Tit_SNWA_01.mp3,Cyanistes,708188,0:30,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/704990/download,XC704990-2022.02.27_13.58_01.mp3,Cyanistes,704990,0:24,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/703506/download,XC703506-2022.02.20_12.33_01.mp3,Cyanistes,703506,0:30,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/697541/download,XC697541-2022.01.16_10.56_02.mp3,Cyanistes,697541,0:11,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/693971/download,XC693971-2021.12.25_14.09_03.mp3,Cyanistes,693971,0:12,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/691613/download,XC691613-Cyanistes caeruleus_2021.12.12_10.09_04.mp3,Cyanistes,691613,0:23,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/661319/download,XC661319-Cyanistes caeruleus_2021.07.03_11.39_06.mp3,Cyanistes,661319,0:28,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/661290/download,XC661290-2021.07.03_11.36_02.mp3,Cyanistes,661290,0:31,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/657653/download,XC657653-2021.06.18_18.44_01.mp3,Cyanistes,657653,0:33,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/623683/download,XC623683-Cya cae.mp3,Cyanistes,623683,0:28,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/615408/download,XC615408-210116_0078.mp3,Cyanistes,615408,0:27,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/615407/download,XC615407-210116_0074.mp3,Cyanistes,615407,0:35,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/615245/download,XC615245-210112-004_HP10NR5N10_10h29_Ccaeruleus.mp3,Cyanistes,615245,0:55,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/606671/download,XC606671-201117-171642chapimazul.mp3,Cyanistes,606671,0:27,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/605752/download,XC605752-201112-001_HP10N6_09h31_Ccaeruleus.mp3,Cyanistes,605752,0:14,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/605747/download,XC605747-201110-000_HP10NR5N6_09h54_Ccaeruleus.mp3,Cyanistes,605747,2:22,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/585554/download,XC585554-200731-081358chapimazul.mp3,Cyanistes,585554,1:14,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/540867/download,XC540867-200311-112850chapimazul.mp3,Cyanistes,540867,0:31,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/534671/download,XC534671-200311-140555id.mp3,Cyanistes,534671,0:12,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/534670/download,XC534670-200311-112804id.mp3,Cyanistes,534670,0:40,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/524759/download,XC524759-Cyanistes caeruleus_2020.02.04_11.40_01.mp3,Cyanistes,524759,0:11,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/505241/download,XC505241-20191026_184831chapimazul.wav,Cyanistes,505241,0:59,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/486133/download,XC486133-190621-101120chapimazul.mp3,Cyanistes,486133,0:18,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/486131/download,XC486131-190621-094951chapimazul.mp3,Cyanistes,486131,1:00,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/467068/download,XC467068-2019.04.13_13.24_01 [Qualidade Alta ].mp3,Cyanistes,467068,0:46,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/466763/download,XC466763-Cyanistes caeruleus_call_13_04_19_Alb Vascoveiro (online-audio-converter.com).mp3,Cyanistes,466763,0:31,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/456895/download,XC456895-190213_0064 1000 Az Ervedal_BTit NNSL.mp3,Cyanistes,456895,0:19,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/433414/download,XC433414-Chapimazul.mp3,Cyanistes,433414,1:11,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/416660/download,XC416660-LS109115 Blue Tit call B.mp3,Cyanistes,416660,0:25,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/368975/download,XC368975-170403_0071 Chapim azul Vila Real 16h.mp3,Cyanistes,368975,0:43,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/356542/download,XC356542-1163 chapim azul 23-02-2017 vr.mp3,Cyanistes,356542,0:15,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/315626/download,"XC315626-Blue Tit, 17.04., call.mp3",Cyanistes,315626,0:15,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/307617/download,XC307617-Chapim azul 17-03-2016 vila real.mp3,Cyanistes,307617,0:29,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/302500/download,XC302500-151012_0474 Parque da paz_Blue tit XC.mp3,Cyanistes,302500,0:12,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/100825/download,Par_cae2.mp3,Cyanistes,100825,0:12,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/789690/download,XC789690-Cya.cae.1_IBA-de-S.-Cristovão.wav,Cyanistes,789690,0:38,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/763342/download,XC763342-Cyanistes-caeruleus_call_29_03_19_Alb-Sta-Maria-Aguiar_1-(online-audio-converter.com).mp3,Cyanistes,763342,0:50,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/729943/download,XC729943-2022.06.04_18.18_01.MP3,Cyanistes,729943,0:09,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/708187/download,XC708187-200104_339 0852 Azenhas Ervedal Blue Tit NNNI.mp3,Cyanistes,708187,0:29,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/520704/download,XC520704-Certhia brachydactyla_2020.01.16_10.13_01.mp3,Cyanistes,520704,0:03,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/520650/download,XC520650-Cyanistes caeruleus_2020.01.15_16.32_01.mp3,Cyanistes,520650,0:51,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/515367/download,XC515367-191231-162614chapimazul.mp3,Cyanistes,515367,0:33,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/486466/download,XC486466-190704-104217chapimazul.mp3,Cyanistes,486466,0:29,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/443921/download,XC443921-Cyanistes caeruleus_call_2018.04.21_09.12_01_Parque_de_lazer_de_castelinho.mp3,Cyanistes,443921,0:46,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/324569/download,XC324569-151009_0469 Ervedal eBird_Par Caer.mp3,Cyanistes,324569,0:16,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/562637/download,XC562637-Cyanistes caeruleus_2020.05.26_09.18_01 (2).mp3,Cyanistes,562637,1:03,caeruleus
Eurasian Blue Tit,https://xeno-canto.org/788635/download,XC788635-Cya.cae.1_Campo-Benfeito.wav,Cyanistes,788635,0:22,caeruleus
Great Tit,https://xeno-canto.org/833265/download,XC833265-Parus-major_adult-allarm-call_031023_Alb-Gouvães.wav,Parus,833265,0:10,major
Great Tit,https://xeno-canto.org/810061/download,XC810061-Parus-major_2023.06.16_17.21_12.mp3,Parus,810061,0:20,major
Great Tit,https://xeno-canto.org/810060/download,XC810060-Parus-major_2023.06.16_17.23_51.mp3,Parus,810060,0:37,major
Great Tit,https://xeno-canto.org/810058/download,XC810058-Parus-major_2023.06.16_17.24_01.mp3,Parus,810058,3:36,major
Great Tit,https://xeno-canto.org/809220/download,XC809220-Parus-major_2023.06.15_10.29_31.mp3,Parus,809220,0:20,major
Great Tit,https://xeno-canto.org/807108/download,XC807108-2023.06.05_18.23_11.mp3,Parus,807108,1:17,major
Great Tit,https://xeno-canto.org/805761/download,XC805761-Parus-major_2023.05.31_11.42_01.mp3,Parus,805761,0:38,major
Great Tit,https://xeno-canto.org/795428/download,XC795428-Parus-major_2023.04.22_14.05_03.mp3,Parus,795428,0:17,major
Great Tit,https://xeno-canto.org/793998/download,XC793998-Parus-major_2023.04.14_19.09_01.wav1.mp3,Parus,793998,0:28,major
Great Tit,https://xeno-canto.org/788691/download,XC788691-Par.maj.1_Campo-Benfeito.wav,Parus,788691,0:18,major
Great Tit,https://xeno-canto.org/787391/download,XC787391-Parus-major_2023.03.20_19.23_01.mp3,Parus,787391,0:36,major
Great Tit,https://xeno-canto.org/781294/download,XC781294-Parus-major_2023.02.19_10.41_012.mp3,Parus,781294,0:21,major
Great Tit,https://xeno-canto.org/771872/download,XC771872-Parus-major_call_27_12_22_Madriz.wav,Parus,771872,0:30,major
Great Tit,https://xeno-canto.org/755970/download,XC755970-Parus-major_2022.10.14_18.37_01.mp3,Parus,755970,0:35,major
Great Tit,https://xeno-canto.org/742085/download,XC742085-2022.08.08_18.47_01 1.mp3,Parus,742085,0:49,major
Great Tit,https://xeno-canto.org/741672/download,XC741672-Parus major_2022.08.05_09.06_01 2.mp3,Parus,741672,0:14,major
Great Tit,https://xeno-canto.org/740560/download,XC740560-220714-073102ChapimReal.mp3,Parus,740560,1:12,major
Great Tit,https://xeno-canto.org/728634/download,XC728634-Parus major_2022.05.31_10.39_01.mp3,Parus,728634,0:39,major
Great Tit,https://xeno-canto.org/727901/download,XC727901-Parus major_2022.05.27_18.44_01.MP3,Parus,727901,0:41,major
Great Tit,https://xeno-canto.org/717265/download,XC717265-220417-094715chapimreal.mp3,Parus,717265,0:19,major
Great Tit,https://xeno-canto.org/713150/download,XC713150-220328-195016chapimreal.mp3,Parus,713150,0:33,major
Great Tit,https://xeno-canto.org/713149/download,XC713149-220328-194708chapimreal.mp3,Parus,713149,0:38,major
Great Tit,https://xeno-canto.org/712965/download,XC712965-Parus major2022.04.03_11.16_01 1.mp3,Parus,712965,0:13,major
Great Tit,https://xeno-canto.org/712866/download,XC712866-Parus major_song_26_03_22_Vale do Lena (online-audio-converter.com).mp3,Parus,712866,1:28,major
Great Tit,https://xeno-canto.org/708564/download,XC708564-220226-121833chapimreal.mp3,Parus,708564,0:20,major
Great Tit,https://xeno-canto.org/708563/download,XC708563-220226-121722chapimreal.mp3,Parus,708563,0:42,major
Great Tit,https://xeno-canto.org/696578/download,XC696578-2022.01.11_09.19_03.mp3,Parus,696578,1:45,major
Great Tit,https://xeno-canto.org/685021/download,"XC685021-211030_0146 1351 Kohlmeise. P, Loulé, Fonte da Benémola. Stephan Risch.mp3",Parus,685021,0:23,major
Great Tit,https://xeno-canto.org/683779/download,XC683779-211016-084951chapimreal.mp3,Parus,683779,0:34,major
Great Tit,https://xeno-canto.org/676081/download,XC676081-2021.09.16_10.17_01.mp3,Parus,676081,0:56,major
Great Tit,https://xeno-canto.org/676079/download,XC676079-2021.09.16_09.19_01.mp3,Parus,676079,1:09,major
Great Tit,https://xeno-canto.org/672765/download,XC672765-2021.08.24_07.44_01.MP3,Parus,672765,0:22,major
Great Tit,https://xeno-canto.org/666600/download,XC666600-parus major2021.08.05_09.24_01.mp3,Parus,666600,0:26,major
Great Tit,https://xeno-canto.org/662983/download,XC662983-Parus major_2021.07.09_10.44_01.mp3,Parus,662983,0:03,major
Great Tit,https://xeno-canto.org/661391/download,XC661391-2021.07.03_11.44_02vários.mp3,Parus,661391,0:25,major
Great Tit,https://xeno-canto.org/658890/download,XC658890-Parus major_2021.06.24_19.18_02.mp3,Parus,658890,0:08,major
Great Tit,https://xeno-canto.org/657023/download,XC657023-Parus major2021.06.11_11.19_01.MP3,Parus,657023,0:37,major
Great Tit,https://xeno-canto.org/639620/download,XC639620-20210327_175420chapimreal.mp3,Parus,639620,0:22,major
Great Tit,https://xeno-canto.org/630718/download,XC630718-20210315_162045chapimreal.mp3,Parus,630718,0:23,major
Great Tit,https://xeno-canto.org/630716/download,XC630716-20210315_162021chapimreal.mp3,Parus,630716,0:14,major
Great Tit,https://xeno-canto.org/616909/download,XC616909-Par maj.mp3,Parus,616909,0:30,major
Great Tit,https://xeno-canto.org/606704/download,XC606704-201119-111635chapimreal.mp3,Parus,606704,0:02,major
Great Tit,https://xeno-canto.org/606009/download,XC606009-201119-111427id.mp3,Parus,606009,0:07,major
Great Tit,https://xeno-canto.org/599589/download,XC599589-Parus major_2020.10.30_17.09_01.mp3,Parus,599589,0:51,major
Great Tit,https://xeno-canto.org/597800/download,XC597800-Parus major_nervous call_24_10_20_Cerro de São Miguel (online-audio-converter.com).mp3,Parus,597800,0:40,major
Great Tit,https://xeno-canto.org/562381/download,XC562381-Parus major_2020.05.25_09.44_01.mp3,Parus,562381,0:39,major
Great Tit,https://xeno-canto.org/542026/download,XC542026-20200322_100425chapimreal.mp3,Parus,542026,0:41,major
Great Tit,https://xeno-canto.org/540866/download,XC540866-200311-112001chapimreal.mp3,Parus,540866,1:04,major
Great Tit,https://xeno-canto.org/529108/download,XC529108-Parus major_2020.02.15_07.39_01.mp3,Parus,529108,0:48,major
Great Tit,https://xeno-canto.org/527737/download,XC527737-200129-103822chapimreal.mp3,Parus,527737,2:24,major
Great Tit,https://xeno-canto.org/527736/download,XC527736-200129-103804chapimreal.mp3,Parus,527736,0:09,major
Great Tit,https://xeno-canto.org/527735/download,XC527735-200129-103738chapimreal.mp3,Parus,527735,0:09,major
Great Tit,https://xeno-canto.org/527621/download,XC527621-200128-171017chapimreal.mp3,Parus,527621,0:11,major
Great Tit,https://xeno-canto.org/527620/download,XC527620-200128-170739chapimreal.mp3,Parus,527620,2:19,major
Great Tit,https://xeno-canto.org/527618/download,XC527618-200128-170636chapimreal.mp3,Parus,527618,0:42,major
Great Tit,https://xeno-canto.org/527498/download,XC527498-200128-163633chapimreal.mp3,Parus,527498,0:18,major
Great Tit,https://xeno-canto.org/524772/download,XC524772-Parus major_2020.02.04_12.24_01.mp3,Parus,524772,0:31,major
Great Tit,https://xeno-canto.org/524771/download,XC524771-Parus major_2020.02.04_10.02_01.mp3,Parus,524771,0:32,major
Great Tit,https://xeno-canto.org/503825/download,XC503825-Parus major_2019.10.22_10.24_01.mp3,Parus,503825,0:07,major
Great Tit,https://xeno-canto.org/502676/download,XC502676-Parus major_2019.10.11_10.35_00.mp3,Parus,502676,0:09,major
Great Tit,https://xeno-canto.org/477823/download,XC477823-Parus major_2019.05.16_11.21_01.mp3,Parus,477823,1:08,major
Great Tit,https://xeno-canto.org/461525/download,XC461525-2019.03.12_12.19_01 (2).mp3,Parus,461525,0:27,major
Great Tit,https://xeno-canto.org/460370/download,XC460370-190302-144007chapimreal.mp3,Parus,460370,0:32,major
Great Tit,https://xeno-canto.org/448902/download,XC448902-Parus major_mimic Phylloscopus bonelli call_05_01_19_Alb Sta Maria Aguiar (online-audio-converter.com).mp3,Parus,448902,0:43,major
Great Tit,https://xeno-canto.org/416692/download,XC416692-LS109169 Great Tit song A.mp3,Parus,416692,0:30,major
Great Tit,https://xeno-canto.org/416574/download,XC416574-LS108931 RN ARRABIDA Great Tit call A.mp3,Parus,416574,0:20,major
Great Tit,https://xeno-canto.org/396805/download,XC396805-171223_0311 chapim real caniçal apúlia 13h.mp3,Parus,396805,1:02,major
Great Tit,https://xeno-canto.org/309482/download,XC309482-Chapim real 14-03-2016 cidadelha.mp3,Parus,309482,0:50,major
Great Tit,https://xeno-canto.org/832083/download,XC832083-230926_0816_Ervedal_Great-Tit_SNIN.wav,Parus,832083,0:09,major
Great Tit,https://xeno-canto.org/798692/download,XC798692-230228-174902ChapimReal.mp3,Parus,798692,1:07,major
Great Tit,https://xeno-canto.org/798691/download,XC798691-230228-174830ChapimReal.mp3,Parus,798691,0:20,major
Great Tit,https://xeno-canto.org/798690/download,XC798690-230228-174609ChapimReal.mp3,Parus,798690,0:44,major
Great Tit,https://xeno-canto.org/788835/download,XC788835-Parmaj2_Pendilhe.wav,Parus,788835,0:20,major
Great Tit,https://xeno-canto.org/788834/download,XC788834-Parmaj1_Pendilhe.wav,Parus,788834,0:18,major
Great Tit,https://xeno-canto.org/776277/download,XC776277-230120_0832_Ervedal_GreatTit_NNIN.wav,Parus,776277,0:31,major
Great Tit,https://xeno-canto.org/761256/download,XC761256-Parus-makor_2018.04.10_12.51_01.mp3,Parus,761256,0:24,major
Great Tit,https://xeno-canto.org/760136/download,XC760136-Parus-major_2022.11.06_14.54_012.mp3,Parus,760136,0:17,major
Great Tit,https://xeno-canto.org/759233/download,XC759233-2022.11.01_11.43_01.mp3,Parus,759233,0:23,major
Great Tit,https://xeno-canto.org/758423/download,XC758423-Parus-major_2022.10.29_16.41_01.mp3,Parus,758423,0:24,major
Great Tit,https://xeno-canto.org/754062/download,XC754062-Parus-major_2022.10.05_12.07_03.mp3,Parus,754062,0:28,major
Great Tit,https://xeno-canto.org/754048/download,XC754048-2022.10.05_11.47_04.mp3,Parus,754048,0:31,major
Great Tit,https://xeno-canto.org/749316/download,XC749316-Parus major_2022.09.18_10.27_01.mp3,Parus,749316,0:05,major
Great Tit,https://xeno-canto.org/746782/download,XC746782-Parus major_2022.09.03_11.08_01.mp3,Parus,746782,0:18,major
Great Tit,https://xeno-canto.org/740428/download,XC740428-2022.07.28_09.47_01.MP3,Parus,740428,0:59,major
Great Tit,https://xeno-canto.org/740289/download,XC740289-2022.07.28_08.14_01.MP3,Parus,740289,0:30,major
Great Tit,https://xeno-canto.org/740187/download,XC740187-2022.07.28_10.20_01.mp3,Parus,740187,0:10,major
Great Tit,https://xeno-canto.org/736111/download,XC736111-2022.07.03_11.57_01 2.MP3,Parus,736111,1:05,major
Great Tit,https://xeno-canto.org/733132/download,XC733132-20122.06.17_10.47_01.mp3,Parus,733132,0:32,major
Great Tit,https://xeno-canto.org/710465/download,XC710465-220316-160654chapimreal.mp3,Parus,710465,0:37,major
Great Tit,https://xeno-canto.org/710464/download,XC710464-220316-160551chapimreal.mp3,Parus,710464,0:20,major
Great Tit,https://xeno-canto.org/710448/download,XC710448-220313-101526chapimreal.mp3,Parus,710448,0:11,major
Great Tit,https://xeno-canto.org/709216/download,"XC709216-Parus major_2022.03.17_11.07_01mil,.mp3",Parus,709216,0:32,major
Great Tit,https://xeno-canto.org/708555/download,XC708555-220226-111934chapimreal.mp3,Parus,708555,1:26,major
Great Tit,https://xeno-canto.org/706990/download,XC706990-parus major_2022.03.05_15.37_01.MP3,Parus,706990,0:30,major
Great Tit,https://xeno-canto.org/704972/download,XC704972-2022.02.27_13.28_01.mp3,Parus,704972,0:32,major
Great Tit,https://xeno-canto.org/701008/download,XC701008-2022.02.05_11.24_01.mp3,Parus,701008,0:30,major
Great Tit,https://xeno-canto.org/699120/download,XC699120-2022.01.27_10.08_03.mp3,Parus,699120,0:18,major
Great Tit,https://xeno-canto.org/693586/download,XC693586-2021.12.25_14.05_02.mp3,Parus,693586,2:31,major
Great Tit,https://xeno-canto.org/685264/download,XC685264-Parus major_2021.11.07_15.08_01.mp3,Parus,685264,0:10,major
Great Tit,https://xeno-canto.org/682430/download,XC682430-210901-082312chapimreal.mp3,Parus,682430,0:30,major
Great Tit,https://xeno-canto.org/660346/download,XC660346-2021.06.30_20.24_02.MP3,Parus,660346,0:33,major
Great Tit,https://xeno-canto.org/660345/download,XC660345-2021.06.30_20.24_01.mp3,Parus,660345,0:52,major
Great Tit,https://xeno-canto.org/631434/download,XC631434-210322-180103id.mp3,Parus,631434,0:27,major
Great Tit,https://xeno-canto.org/617491/download,XC617491-210117-011_HP15NR5N10_11h16_Pmajor.mp3,Parus,617491,1:54,major
Great Tit,https://xeno-canto.org/615717/download,XC615717-210117_0094.mp3,Parus,615717,0:21,major
Great Tit,https://xeno-canto.org/594478/download,XC594478-200922-006_HP10NR5N6_20h07_Pmajor.mp3,Parus,594478,0:14,major
Great Tit,https://xeno-canto.org/584509/download,XC584509-Parus major_2020.08.22_19.06_01.MP3,Parus,584509,0:18,major
Great Tit,https://xeno-canto.org/580546/download,XC580546-Parus major_mimicry L. megarynchos_01_08_20_Campos do Lis (online-audio-converter.com).mp3,Parus,580546,0:21,major
Great Tit,https://xeno-canto.org/562715/download,XC562715-PARUS MAJOR_2020.05.26_11.48_01.mp3,Parus,562715,0:34,major
Great Tit,https://xeno-canto.org/550597/download,XC550597-Parus major_2020.04.25_12.54_01.mp3,Parus,550597,0:04,major
Great Tit,https://xeno-canto.org/550596/download,XC550596-Parus major_2020.04.25_12.53_01.mp3,Parus,550596,1:04,major
Great Tit,https://xeno-canto.org/530673/download,XC530673-200217-171457chapimreal.mp3,Parus,530673,2:41,major
Great Tit,https://xeno-canto.org/509188/download,XC509188-191119-113821chapimreal.mp3,Parus,509188,0:23,major
Great Tit,https://xeno-canto.org/509187/download,XC509187-191119-113718chapimreal.mp3,Parus,509187,0:42,major
Great Tit,https://xeno-canto.org/508539/download,XC508539-191118-145737chapimreal.mp3,Parus,508539,0:08,major
Great Tit,https://xeno-canto.org/495100/download,XC495100-20190819_201304chapimreal.mp3,Parus,495100,0:53,major
Great Tit,https://xeno-canto.org/495099/download,XC495099-20190819_201201chapimreal.mp3,Parus,495099,0:12,major
Great Tit,https://xeno-canto.org/495097/download,XC495097-20190818_200712chapimreal.mp3,Parus,495097,0:37,major
Great Tit,https://xeno-canto.org/495096/download,XC495096-20190818_200548chapimreal.mp3,Parus,495096,0:26,major
Great Tit,https://xeno-canto.org/474963/download,XC474963-190510-202929chapimreal.mp3,Parus,474963,0:15,major
Great Tit,https://xeno-canto.org/474520/download,XC474520-190504-201210chapimreal.mp3,Parus,474520,0:26,major
Great Tit,https://xeno-canto.org/469319/download,XC469319-190422-100757chapimreal.mp3,Parus,469319,0:14,major
Great Tit,https://xeno-canto.org/469314/download,XC469314-190422-100556chapimreal.mp3,Parus,469314,1:25,major
Great Tit,https://xeno-canto.org/469306/download,XC469306-190422-100452chapimreal.mp3,Parus,469306,0:23,major
Great Tit,https://xeno-canto.org/464891/download,XC464891-190330-180920chapimreal.mp3,Parus,464891,0:31,major
Great Tit,https://xeno-canto.org/460377/download,XC460377-190302-144848chapimreal.mp3,Parus,460377,1:18,major
Great Tit,https://xeno-canto.org/460371/download,XC460371-190302-144050chapimreal.mp3,Parus,460371,0:42,major
Great Tit,https://xeno-canto.org/460327/download,XC460327-190228-154100chapimreal.mp3,Parus,460327,0:37,major
Great Tit,https://xeno-canto.org/460326/download,XC460326-190228-153833chapimreal.mp3,Parus,460326,1:10,major
Great Tit,https://xeno-canto.org/460324/download,XC460324-190228-151811chapimreal.mp3,Parus,460324,1:39,major
Great Tit,https://xeno-canto.org/459176/download,XC459176-190122_1681 1400 Troia Parus Major SNS.MP3,Parus,459176,0:22,major
Great Tit,https://xeno-canto.org/455573/download,XC455573-2019.02.02_11.51_01.mp3,Parus,455573,0:44,major
Great Tit,https://xeno-canto.org/451398/download,XC451398-20190111_155539chapimreal.mp3,Parus,451398,0:45,major
Great Tit,https://xeno-canto.org/450276/download,XC450276-20190105_171740chapimreal.mp3,Parus,450276,0:31,major
Great Tit,https://xeno-canto.org/450274/download,XC450274-20190105_171622chapimreal.mp3,Parus,450274,0:29,major
Great Tit,https://xeno-canto.org/447997/download,XC447997-20181229_165944_1verxeno.mp3,Parus,447997,0:30,major
Great Tit,https://xeno-canto.org/447995/download,XC447995-20181229_165756_1verXeno.mp3,Parus,447995,0:21,major
Great Tit,https://xeno-canto.org/441016/download,XC441016-20181025_171020chapimreal.mp3,Parus,441016,0:09,major
Great Tit,https://xeno-canto.org/438355/download,XC438355-20181012_152657chapimreal.mp3,Parus,438355,0:12,major
Great Tit,https://xeno-canto.org/438353/download,XC438353-20181012_152536chapimreal.mp3,Parus,438353,1:00,major
Great Tit,https://xeno-canto.org/434465/download,XC434465-20180916_191350chapimreal.mp3,Parus,434465,0:24,major
Great Tit,https://xeno-canto.org/422652/download,XC422652-Parus major_song_2018.06.22_19.44_01.mp3,Parus,422652,0:47,major
Great Tit,https://xeno-canto.org/417774/download,XC417774-20180530_121855chapimreal.mp3,Parus,417774,0:49,major
Great Tit,https://xeno-canto.org/417773/download,XC417773-20180530_121830chapimreal.mp3,Parus,417773,0:15,major
Great Tit,https://xeno-canto.org/356544/download,XC356544-1165 chapim real 23-02-2017 vr.mp3,Parus,356544,0:41,major
Great Tit,https://xeno-canto.org/356543/download,XC356543-1164 chapim real 23-02-2017 vr.mp3,Parus,356543,0:14,major
Great Tit,https://xeno-canto.org/356539/download,XC356539-1158 Chapim Real 23-02-2017 vr.mp3,Parus,356539,0:20,major
Great Tit,https://xeno-canto.org/340693/download,XC340693-Parus major.mp3,Parus,340693,0:44,major
Great Tit,https://xeno-canto.org/303990/download,XC303990-Parus major jan 2016_mesmo.mp3,Parus,303990,1:15,major
Great Tit,https://xeno-canto.org/200777/download,XC200777-Koolmees 01.mp3,Parus,200777,0:12,major
Great Tit,https://xeno-canto.org/101331/download,Par_maj9_06_05_2012_SF.mp3,Parus,101331,0:05,major
Great Tit,https://xeno-canto.org/789259/download,XC789259-Parmaj2_Quinta-do-Palácio-do-Infante.wav,Parus,789259,0:30,major
Great Tit,https://xeno-canto.org/789258/download,XC789258-Parmaj1_Quinta-do-Palácio-do-Infante.wav,Parus,789258,0:30,major
Great Tit,https://xeno-canto.org/788371/download,XC788371-Par.maj.top1_Herdade-do-Zambujal.wav,Parus,788371,0:17,major
Great Tit,https://xeno-canto.org/691547/download,XC691547-Parus major_Phylloscopus ibericus call_12_12_21_Vale do Lena (online-audio-converter.com).mp3,Parus,691547,0:18,major
Great Tit,https://xeno-canto.org/678878/download,XC678878-Chapim-real 10 jan.mp3,Parus,678878,0:51,major
Great Tit,https://xeno-canto.org/524773/download,XC524773-Parus major_2020.02.04_12.23_01.mp3,Parus,524773,0:35,major
Great Tit,https://xeno-canto.org/506790/download,XC506790-191108-170146id.mp3,Parus,506790,0:22,major
Great Tit,https://xeno-canto.org/505214/download,XC505214-191025-183407chapimreal.wav,Parus,505214,0:22,major
Great Tit,https://xeno-canto.org/502824/download,XC502824-2017.06.16_12.16_01.mp3,Parus,502824,0:20,major
Great Tit,https://xeno-canto.org/470386/download,XC470386-DSCN3821chapimrealmelropeto.mp3,Parus,470386,0:23,major
Great Tit,https://xeno-canto.org/460376/download,XC460376-190302-144637chapimreal.mp3,Parus,460376,0:57,major
Great Tit,https://xeno-canto.org/460374/download,XC460374-190302-144537chapimreal.mp3,Parus,460374,0:26,major
Great Tit,https://xeno-canto.org/460373/download,XC460373-190302-144428chapimreal.mp3,Parus,460373,0:40,major
Great Tit,https://xeno-canto.org/459739/download,XC459739-190215-180852chapimreal.mp3,Parus,459739,0:55,major
Great Tit,https://xeno-canto.org/459738/download,XC459738-190215-180756chapimreal.mp3,Parus,459738,0:27,major
Great Tit,https://xeno-canto.org/457169/download,XC457169-190215-180852chapim.mp3,Parus,457169,0:55,major
Great Tit,https://xeno-canto.org/451399/download,XC451399-20190111_161026chapimreal.mp3,Parus,451399,0:08,major
Great Tit,https://xeno-canto.org/415838/download,XC415838-Parus major_allarm call_16_05_18_Rio Beça Prados (online-audio-converter.com).mp3,Parus,415838,0:49,major
Great Tit,https://xeno-canto.org/401081/download,XC401081-Parus major_call_Penas da Valicova_28_01_18 (online-audio-converter.com).mp3,Parus,401081,0:21,major
